instrument,strike,expiration,option_type,underlying_price,mark_price,mark_iv,bid,ask,oi,volume,greeks,timestamp
BTC-27MAR26-20000-P,20000.0,1774598400000,put,113791.65,0.0,81.09,0.0,0.0001,1361.7,0.0,"{'delta': -0.00018, 'gamma': 0.0, 'vega': 0.50403, 'theta': -0.13314, 'rho': -0.09834}",2025-10-24T23:17:59.192046
BTC-27MAR26-30000-C,30000.0,1774598400000,call,113791.64,0.7367,76.92,0.736,0.737,36.5,0.0,"{'delta': 0.99826, 'gamma': 0.0, 'vega': 4.11981, 'theta': -1.03237, 'rho': 125.18365}",2025-10-24T23:17:59.480391
BTC-27MAR26-30000-P,30000.0,1774598400000,put,113791.64,0.0003,76.92,0.0003,0.0004,402.5,1.0,"{'delta': -0.00174, 'gamma': 0.0, 'vega': 4.11981, 'theta': -1.03237, 'rho': -0.97046}",2025-10-24T23:17:59.763702
BTC-27MAR26-40000-C,40000.0,1774598400000,call,113791.64,0.6496,71.62,0.649,0.65,7.5,0.0,"{'delta': 0.99349, 'gamma': 0.0, 'vega': 13.48703, 'theta': -3.14683, 'rho': 164.54582}",2025-10-24T23:18:00.046664
BTC-27MAR26-40000-P,40000.0,1774598400000,put,113791.65,0.0011,71.62,0.001,0.0013,248.8,0.0,"{'delta': -0.00651, 'gamma': 0.0, 'vega': 13.48703, 'theta': -3.14683, 'rho': -3.65965}",2025-10-24T23:18:00.334423
BTC-27MAR26-50000-C,50000.0,1774598400000,call,113791.65,0.5634,65.59,0.5625,0.564,37.8,0.0,"{'delta': 0.98407, 'gamma': 0.0, 'vega': 29.42534, 'theta': -6.28689, 'rho': 201.29184}",2025-10-24T23:18:00.628890
BTC-27MAR26-50000-P,50000.0,1774598400000,put,113791.65,0.0028,65.59,0.0026,0.0029,801.5,0.4,"{'delta': -0.01593, 'gamma': 0.0, 'vega': 29.42534, 'theta': -6.28689, 'rho': -8.96501}",2025-10-24T23:18:00.927218
BTC-27MAR26-60000-C,60000.0,1774598400000,call,113791.65,0.4787,60.3,0.478,0.4795,28.0,0.0,"{'delta': 0.96655, 'gamma': 0.0, 'vega': 54.93318, 'theta': -10.79021, 'rho': 233.44971}",2025-10-24T23:18:01.209305
BTC-27MAR26-60000-P,60000.0,1774598400000,put,113791.65,0.006,60.3,0.0055,0.0065,519.5,0.7,"{'delta': -0.03345, 'gamma': 0.0, 'vega': 54.93318, 'theta': -10.79021, 'rho': -18.85851}",2025-10-24T23:18:01.495804
BTC-27MAR26-65000-C,65000.0,1774598400000,call,113790.65,0.4373,58.18,0.4365,0.438,3.2,0.0,"{'delta': 0.95282, 'gamma': 0.0, 'vega': 72.65103, 'theta': -13.7697, 'rho': 246.66609}",2025-10-24T23:18:01.781550
BTC-27MAR26-65000-P,65000.0,1774598400000,put,113790.68,0.0086,58.18,0.008,0.009,287.3,0.0,"{'delta': -0.04718, 'gamma': 0.0, 'vega': 72.65097, 'theta': -13.76968, 'rho': -26.66779}",2025-10-24T23:18:02.078191
BTC-27MAR26-70000-C,70000.0,1774598400000,call,113790.65,0.3968,56.15,0.396,0.3975,71.0,0.0,"{'delta': 0.93529, 'gamma': 0.0, 'vega': 93.23913, 'theta': -17.05547, 'rho': 257.67943}",2025-10-24T23:18:02.357420
BTC-27MAR26-70000-P,70000.0,1774598400000,put,113790.65,0.0119,56.15,0.0115,0.0125,438.6,6.9,"{'delta': -0.06471, 'gamma': 0.0, 'vega': 93.23913, 'theta': -17.05547, 'rho': -36.68016}",2025-10-24T23:18:02.647436
BTC-27MAR26-75000-C,75000.0,1774598400000,call,113790.5,0.3573,54.32,0.3565,0.358,8.3,0.0,"{'delta': 0.91303, 'gamma': 0.0, 'vega': 116.80645, 'theta': -20.66739, 'rho': 265.91413}",2025-10-24T23:18:02.977361
BTC-27MAR26-75000-P,75000.0,1774598400000,put,113790.65,0.0164,54.32,0.016,0.0165,870.1,16.2,"{'delta': -0.08697, 'gamma': 0.0, 'vega': 116.80601, 'theta': -20.66731, 'rho': -49.47086}",2025-10-24T23:18:03.265092
BTC-27MAR26-80000-C,80000.0,1774598400000,call,113790.5,0.319,52.53,0.3185,0.32,63.3,0.0,"{'delta': 0.88584, 'gamma': 0.0, 'vega': 142.48582, 'theta': -24.38135, 'rho': 271.22122}",2025-10-24T23:18:03.555786
BTC-27MAR26-80000-P,80000.0,1774598400000,put,113790.5,0.0221,52.53,0.0215,0.0225,974.9,3.7,"{'delta': -0.11416, 'gamma': 0.0, 'vega': 142.48548, 'theta': -24.38124, 'rho': -65.18949}",2025-10-24T23:18:03.845047
BTC-27MAR26-85000-C,85000.0,1774598400000,call,113790.5,0.2824,50.97,0.2815,0.283,62.7,0.0,"{'delta': 0.85263, 'gamma': 1e-05, 'vega': 170.02688, 'theta': -28.23323, 'rho': 272.86026}",2025-10-24T23:18:04.135760
BTC-27MAR26-85000-P,85000.0,1774598400000,put,113790.38,0.0294,50.97,0.029,0.0295,651.1,3.8,"{'delta': -0.14737, 'gamma': 1e-05, 'vega': 170.02727, 'theta': -28.23329, 'rho': -84.57674}",2025-10-24T23:18:04.421985
BTC-27MAR26-90000-C,90000.0,1774598400000,call,113790.71,0.2477,49.59,0.247,0.2485,157.6,0.0,"{'delta': 0.8133, 'gamma': 1e-05, 'vega': 198.08732, 'theta': -32.00229, 'rho': 270.66114}",2025-10-24T23:18:04.712543
BTC-27MAR26-90000-P,90000.0,1774598400000,put,113790.71,0.0386,49.59,0.038,0.039,734.6,6.5,"{'delta': -0.1867, 'gamma': 1e-05, 'vega': 198.08732, 'theta': -32.00229, 'rho': -107.80119}",2025-10-24T23:18:05.002471
BTC-27MAR26-95000-C,95000.0,1774598400000,call,113790.71,0.2154,48.51,0.2145,0.2165,157.7,0.0,"{'delta': 0.76762, 'gamma': 1e-05, 'vega': 225.35376, 'theta': -35.61232, 'rho': 264.24436}",2025-10-24T23:18:05.299565
BTC-27MAR26-95000-P,95000.0,1774598400000,put,113790.38,0.0503,48.51,0.0495,0.0505,1164.1,8.7,"{'delta': -0.23239, 'gamma': 1e-05, 'vega': 225.35462, 'theta': -35.61246, 'rho': -135.245}",2025-10-24T23:18:05.589938
BTC-27MAR26-100000-C,100000.0,1774598400000,call,113790.71,0.1857,47.62,0.185,0.1865,1103.6,0.0,"{'delta': 0.71659, 'gamma': 1e-05, 'vega': 249.8466, 'theta': -38.75969, 'rho': 254.02582}",2025-10-24T23:18:05.884717
BTC-27MAR26-100000-P,100000.0,1774598400000,put,113790.71,0.0645,47.62,0.064,0.065,1257.3,7.2,"{'delta': -0.28341, 'gamma': 1e-05, 'vega': 249.8466, 'theta': -38.75969, 'rho': -166.48788}",2025-10-24T23:18:06.184248
BTC-27MAR26-105000-C,105000.0,1774598400000,call,113791.96,0.1589,46.93,0.158,0.159,552.2,2.0,"{'delta': 0.66144, 'gamma': 1e-05, 'vega': 269.93659, 'theta': -41.2662, 'rho': 240.47081}",2025-10-24T23:18:06.464056
BTC-27MAR26-105000-P,105000.0,1774598400000,put,113791.89,0.0816,46.93,0.081,0.082,412.9,16.5,"{'delta': -0.33856, 'gamma': 1e-05, 'vega': 269.93667, 'theta': -41.26629, 'rho': -201.06906}",2025-10-24T23:18:06.756107
BTC-27MAR26-110000-C,110000.0,1774598400000,call,113791.89,0.1349,46.36,0.134,0.135,318.4,0.4,"{'delta': 0.60374, 'gamma': 1e-05, 'vega': 284.37131, 'theta': -42.94969, 'rho': 224.34498}",2025-10-24T23:18:07.061424
BTC-27MAR26-110000-P,110000.0,1774598400000,put,113791.89,0.1016,46.36,0.101,0.102,764.6,6.9,"{'delta': -0.39626, 'gamma': 1e-05, 'vega': 284.37131, 'theta': -42.94969, 'rho': -238.22009}",2025-10-24T23:18:07.354890
BTC-27MAR26-115000-C,115000.0,1774598400000,call,113791.89,0.1138,45.94,0.113,0.114,993.8,10.2,"{'delta': 0.54519, 'gamma': 1e-05, 'vega': 292.49145, 'theta': -43.77617, 'rho': 206.41809}",2025-10-24T23:18:07.637982
BTC-27MAR26-115000-P,115000.0,1774598400000,put,113795.04,0.1244,45.94,0.1235,0.125,444.4,1.0,"{'delta': -0.45477, 'gamma': 1e-05, 'vega': 292.49646, 'theta': -43.77687, 'rho': -277.15501}",2025-10-24T23:18:07.920049
BTC-27MAR26-120000-C,120000.0,1774598400000,call,113795.04,0.0956,45.68,0.095,0.096,594.7,6.5,"{'delta': 0.48758, 'gamma': 1e-05, 'vega': 294.24751, 'theta': -43.78278, 'rho': 187.56738}",2025-10-24T23:18:08.213785
BTC-27MAR26-120000-P,120000.0,1774598400000,put,113795.04,0.1502,45.68,0.149,0.1505,217.7,1.3,"{'delta': -0.51242, 'gamma': 1e-05, 'vega': 294.24751, 'theta': -43.78278, 'rho': -317.04905}",2025-10-24T23:18:08.508602
BTC-27MAR26-125000-C,125000.0,1774598400000,call,113795.04,0.0801,45.57,0.0795,0.0805,337.4,2.4,"{'delta': 0.43247, 'gamma': 1e-05, 'vega': 290.16231, 'theta': -43.07052, 'rho': 168.60462}",2025-10-24T23:18:08.807303
BTC-27MAR26-125000-P,125000.0,1774598400000,put,113795.85,0.1786,45.57,0.1775,0.1795,100.9,0.0,"{'delta': -0.56752, 'gamma': 1e-05, 'vega': 290.16557, 'theta': -43.07101, 'rho': -357.03297}",2025-10-24T23:18:09.088253
BTC-27MAR26-130000-C,130000.0,1774598400000,call,113795.85,0.0671,45.58,0.0665,0.067,2362.1,27.4,"{'delta': 0.38107, 'gamma': 1e-05, 'vega': 281.2118, 'theta': -41.7511, 'rho': 150.24971}",2025-10-24T23:18:09.371567
BTC-27MAR26-130000-P,130000.0,1774598400000,put,113795.04,0.2095,45.58,0.2085,0.2105,430.0,0.6,"{'delta': -0.61894, 'gamma': 1e-05, 'vega': 281.20775, 'theta': -41.7505, 'rho': -396.42249}",2025-10-24T23:18:09.662207
BTC-27MAR26-135000-C,135000.0,1774598400000,call,113796.16,0.056,45.61,0.0555,0.056,198.9,1.7,"{'delta': 0.33367, 'gamma': 1e-05, 'vega': 268.41968, 'theta': -39.88256, 'rho': 132.86824}",2025-10-24T23:18:09.951769
BTC-27MAR26-135000-P,135000.0,1774598400000,put,113795.85,0.2423,45.61,0.241,0.244,33.1,0.0,"{'delta': -0.66633, 'gamma': 1e-05, 'vega': 268.41788, 'theta': -39.88229, 'rho': -434.82685}",2025-10-24T23:18:10.236820
BTC-27MAR26-140000-C,140000.0,1774598400000,call,113796.16,0.0468,45.72,0.046,0.047,495.8,19.8,"{'delta': 0.2909, 'gamma': 1e-05, 'vega': 252.96258, 'theta': -37.67407, 'rho': 116.81986}",2025-10-24T23:18:10.520470
BTC-27MAR26-140000-P,140000.0,1774598400000,put,113796.09,0.277,45.72,0.2755,0.279,3.0,0.0,"{'delta': -0.70911, 'gamma': 1e-05, 'vega': 252.96151, 'theta': -37.67371, 'rho': -471.90015}",2025-10-24T23:18:10.830120
BTC-27MAR26-145000-C,145000.0,1774598400000,call,113796.09,0.039,45.84,0.0385,0.0395,170.5,0.2,"{'delta': 0.25255, 'gamma': 1e-05, 'vega': 235.75953, 'theta': -35.20857, 'rho': 102.18103}",2025-10-24T23:18:11.116819
BTC-27MAR26-145000-P,145000.0,1774598400000,put,113796.16,0.3132,45.84,0.3115,0.315,0.8,0.0,"{'delta': -0.74745, 'gamma': 1e-05, 'vega': 235.76, 'theta': -35.20864, 'rho': -507.56352}",2025-10-24T23:18:11.399098
BTC-27MAR26-150000-C,150000.0,1774598400000,call,113796.09,0.0327,46.07,0.032,0.033,1256.3,1.3,"{'delta': 0.2191, 'gamma': 1e-05, 'vega': 217.98281, 'theta': -32.71406, 'rho': 89.19962}",2025-10-24T23:18:11.691214
BTC-27MAR26-150000-P,150000.0,1774598400000,put,113796.09,0.3508,46.07,0.349,0.3525,11.0,0.0,"{'delta': -0.7809, 'gamma': 1e-05, 'vega': 217.98281, 'theta': -32.71406, 'rho': -541.57093}",2025-10-24T23:18:11.975574
BTC-27MAR26-155000-C,155000.0,1774598400000,call,113796.09,0.0275,46.38,0.027,0.028,444.3,0.0,"{'delta': 0.19022, 'gamma': 1e-05, 'vega': 200.395, 'theta': -30.27719, 'rho': 77.84541}",2025-10-24T23:18:12.253688
BTC-27MAR26-155000-P,155000.0,1774598400000,put,113796.09,0.3896,46.38,0.388,0.3915,1.1,0.0,"{'delta': -0.80978, 'gamma': 1e-05, 'vega': 200.395, 'theta': -30.27719, 'rho': -573.95082}",2025-10-24T23:18:12.537440
BTC-27MAR26-160000-C,160000.0,1774598400000,call,113795.17,0.0233,46.7,0.0225,0.0235,922.1,1.5,"{'delta': 0.16503, 'gamma': 1e-05, 'vega': 183.19947, 'theta': -27.86712, 'rho': 67.84528}",2025-10-24T23:18:12.815439
BTC-27MAR26-160000-P,160000.0,1774598400000,put,113796.09,0.4293,46.7,0.4275,0.4315,0.7,0.0,"{'delta': -0.83496, 'gamma': 1e-05, 'vega': 183.20571, 'theta': -27.86807, 'rho': -604.97347}",2025-10-24T23:18:13.104645
BTC-27MAR26-170000-C,170000.0,1774598400000,call,113795.17,0.0171,47.63,0.0165,0.0175,607.8,0.3,"{'delta': 0.12608, 'gamma': 1e-05, 'vega': 152.82098, 'theta': -23.71225, 'rho': 52.16787}",2025-10-24T23:18:13.391172
BTC-27MAR26-170000-P,170000.0,1774598400000,put,113795.17,0.511,47.63,0.509,0.513,2.0,0.0,"{'delta': -0.87392, 'gamma': 1e-05, 'vega': 152.82098, 'theta': -23.71225, 'rho': -662.70541}",2025-10-24T23:18:13.681775
BTC-27MAR26-180000-C,180000.0,1774598400000,call,113795.17,0.0128,48.67,0.012,0.013,4596.7,6.0,"{'delta': 0.09763, 'gamma': 0.0, 'vega': 127.24893, 'theta': -20.17397, 'rho': 40.58098}",2025-10-24T23:18:13.993234
BTC-27MAR26-180000-P,180000.0,1774598400000,put,113794.97,0.5946,48.67,0.5925,0.5965,0.4,0.0,"{'delta': -0.90237, 'gamma': 0.0, 'vega': 127.24779, 'theta': -20.17379, 'rho': -716.34414}",2025-10-24T23:18:14.283169
BTC-27MAR26-190000-C,190000.0,1774598400000,call,113795.17,0.01,49.94,0.0095,0.01,1003.1,0.0,"{'delta': 0.07764, 'gamma': 0.0, 'vega': 107.24336, 'theta': -17.44551, 'rho': 32.35574}",2025-10-24T23:18:14.573317
BTC-27MAR26-190000-P,190000.0,1774598400000,put,113795.18,0.6797,49.94,0.677,0.6815,0.1,0.0,"{'delta': -0.92236, 'gamma': 0.0, 'vega': 107.24293, 'theta': -17.44541, 'rho': -766.62045}",2025-10-24T23:18:14.852746
BTC-27MAR26-200000-C,200000.0,1774598400000,call,113794.97,0.008,51.22,0.0075,0.008,751.6,10.1,"{'delta': 0.0628, 'gamma': 0.0, 'vega': 91.08791, 'theta': -15.19847, 'rho': 26.215}",2025-10-24T23:18:15.140241
BTC-27MAR26-200000-P,200000.0,1774598400000,put,113795.18,0.7656,51.22,0.763,0.7675,0.8,0.0,"{'delta': -0.9372, 'gamma': 0.0, 'vega': 91.08885, 'theta': -15.19862, 'rho': -814.81207}",2025-10-24T23:18:15.428379
BTC-27MAR26-210000-C,210000.0,1774598400000,call,113795.21,0.0065,52.4,0.006,0.0065,281.7,1.2,"{'delta': 0.0512, 'gamma': 0.0, 'vega': 77.55225, 'theta': -13.23717, 'rho': 21.40509}",2025-10-24T23:18:15.721612
BTC-27MAR26-210000-P,210000.0,1774598400000,put,113795.21,0.8519,52.4,0.849,0.854,0.0,0.0,"{'delta': -0.9488, 'gamma': 0.0, 'vega': 77.55225, 'theta': -13.23717, 'rho': -861.67368}",2025-10-24T23:18:16.017649
BTC-27MAR26-220000-C,220000.0,1774598400000,call,113795.23,0.0052,53.38,0.0049,0.0055,176.0,0.0,"{'delta': 0.04169, 'gamma': 0.0, 'vega': 65.75982, 'theta': -11.43469, 'rho': 17.46182}",2025-10-24T23:18:16.301150
BTC-27MAR26-220000-P,220000.0,1774598400000,put,113795.23,0.9385,53.38,0.9355,1.0215,0.0,0.0,"{'delta': -0.95831, 'gamma': 0.0, 'vega': 65.75982, 'theta': -11.43469, 'rho': -907.66831}",2025-10-24T23:18:16.588400
BTC-27MAR26-230000-C,230000.0,1774598400000,call,113795.36,0.0043,54.4,0.004,0.0045,169.0,0.0,"{'delta': 0.03452, 'gamma': 0.0, 'vega': 56.37099, 'theta': -9.99029, 'rho': 14.47424}",2025-10-24T23:18:16.869900
BTC-27MAR26-230000-P,230000.0,1774598400000,put,113795.24,1.0254,54.4,0.965,1.1105,0.0,0.0,"{'delta': -0.96548, 'gamma': 0.0, 'vega': 56.37063, 'theta': -9.99023, 'rho': -952.70737}",2025-10-24T23:18:17.157256
BTC-27MAR26-240000-C,240000.0,1774598400000,call,113795.36,0.0036,55.5,0.0033,0.0038,127.7,0.0,"{'delta': 0.02915, 'gamma': 0.0, 'vega': 49.01994, 'theta': -8.86261, 'rho': 12.22866}",2025-10-24T23:18:17.448331
BTC-27MAR26-240000-P,240000.0,1774598400000,put,113796.92,1.1126,55.5,1.039,1.2,0.0,0.0,"{'delta': -0.97085, 'gamma': 0.0, 'vega': 49.02334, 'theta': -8.86319, 'rho': -997.00324}",2025-10-24T23:18:17.734883
BTC-27MAR26-260000-C,260000.0,1774598400000,call,113796.92,0.0026,57.55,0.0024,0.0028,227.6,0.1,"{'delta': 0.02131, 'gamma': 0.0, 'vega': 37.7, 'theta': -7.06778, 'rho': 8.94707}",2025-10-24T23:18:18.029470
BTC-27MAR26-260000-P,260000.0,1774598400000,put,113796.92,1.2874,57.55,1.2085,1.379,0.1,0.0,"{'delta': -0.97869, 'gamma': 0.0, 'vega': 37.7, 'theta': -7.06778, 'rho': -1084.38854}",2025-10-24T23:18:18.326112
BTC-27MAR26-280000-C,280000.0,1774598400000,call,113796.92,0.002,59.47,0.0018,0.0021,236.9,0.0,"{'delta': 0.0161, 'gamma': 0.0, 'vega': 29.70311, 'theta': -5.75456, 'rho': 6.76371}",2025-10-24T23:18:18.605681
BTC-27MAR26-280000-P,280000.0,1774598400000,put,113799.96,1.4625,59.47,1.378,1.56,0.0,0.0,"{'delta': -0.98389, 'gamma': 0.0, 'vega': 29.7083, 'theta': -5.75557, 'rho': -1170.67332}",2025-10-24T23:18:18.899782
BTC-27MAR26-300000-C,300000.0,1774598400000,call,113797.17,0.0015,61.32,0.0014,0.0016,259.2,0.6,"{'delta': 0.01258, 'gamma': 0.0, 'vega': 24.0158, 'theta': -4.7975, 'rho': 5.28365}",2025-10-24T23:18:19.198786
BTC-27MAR26-300000-P,300000.0,1774598400000,put,113799.96,1.6378,61.32,1.548,1.741,0.0,0.0,"{'delta': -0.98741, 'gamma': 0.0, 'vega': 24.0197, 'theta': -4.79828, 'rho': -1256.25648}",2025-10-24T23:18:19.485618
BTC-27MAR26-320000-C,320000.0,1774598400000,call,113800.68,0.0012,63.13,0.0011,0.0014,512.0,0.8,"{'delta': 0.01015, 'gamma': 0.0, 'vega': 19.93341, 'theta': -4.09963, 'rho': 4.26136}",2025-10-24T23:18:19.770926
BTC-27MAR26-320000-P,320000.0,1774598400000,put,113800.09,1.8132,63.13,1.7175,1.922,340.0,0.0,"{'delta': -0.98985, 'gamma': 0.0, 'vega': 19.93272, 'theta': -4.09949, 'rho': -1341.38264}",2025-10-24T23:18:20.055051
BTC-27MAR26-340000-C,340000.0,1774598400000,call,113800.68,0.001,64.9,0.0009,0.0012,494.1,0.0,"{'delta': 0.00842, 'gamma': 0.0, 'vega': 16.92196, 'theta': -3.57771, 'rho': 3.53068}",2025-10-24T23:18:20.334485
BTC-27MAR26-340000-P,340000.0,1774598400000,put,113800.68,1.9887,64.9,1.887,2.103,320.0,0.0,"{'delta': -0.99158, 'gamma': 0.0, 'vega': 16.92196, 'theta': -3.57771, 'rho': -1426.2159}",2025-10-24T23:18:20.621834
BTC-26JUN26-20000-C,20000.0,1782460800000,call,115799.6,0.8275,78.58,0.827,0.828,3.9,0.0,"{'delta': 0.99886, 'gamma': 0.0, 'vega': 3.58599, 'theta': -0.57627, 'rho': 132.89469}",2025-10-24T23:18:20.904511
BTC-26JUN26-20000-P,20000.0,1782460800000,put,115799.6,0.0002,78.58,0.0002,0.0003,813.6,5.1,"{'delta': -0.00114, 'gamma': 0.0, 'vega': 3.58599, 'theta': -0.57627, 'rho': -1.07107}",2025-10-24T23:18:21.191833
BTC-26JUN26-30000-C,30000.0,1782460800000,call,115799.6,0.742,71.98,0.7415,0.7425,0.5,0.0,"{'delta': 0.99516, 'gamma': 0.0, 'vega': 13.30783, 'theta': -1.95908, 'rho': 196.35595}",2025-10-24T23:18:21.479487
BTC-26JUN26-30000-P,30000.0,1782460800000,put,115799.6,0.0011,71.98,0.0009,0.0013,300.1,0.0,"{'delta': -0.00484, 'gamma': 0.0, 'vega': 13.30783, 'theta': -1.95908, 'rho': -4.59268}",2025-10-24T23:18:21.770690
BTC-26JUN26-40000-C,40000.0,1782460800000,call,115799.48,0.6575,66.43,0.6565,0.658,11.8,0.0,"{'delta': 0.98702, 'gamma': 0.0, 'vega': 31.6794, 'theta': -4.30413, 'rho': 255.56023}",2025-10-24T23:18:22.052298
BTC-26JUN26-40000-P,40000.0,1782460800000,put,115799.48,0.003,66.43,0.0028,0.0032,198.9,5.0,"{'delta': -0.01298, 'gamma': 0.0, 'vega': 31.6794, 'theta': -4.30413, 'rho': -12.37128}",2025-10-24T23:18:22.333291
BTC-26JUN26-50000-C,50000.0,1782460800000,call,115799.48,0.5747,61.67,0.574,0.5755,24.6,0.0,"{'delta': 0.97234, 'gamma': 0.0, 'vega': 60.27913, 'theta': -7.60237, 'rho': 308.44514}",2025-10-24T23:18:22.635221
BTC-26JUN26-50000-P,50000.0,1782460800000,put,115800.49,0.0065,61.67,0.006,0.007,437.8,0.0,"{'delta': -0.02766, 'gamma': 0.0, 'vega': 60.27792, 'theta': -7.60223, 'rho': -26.46854}",2025-10-24T23:18:22.914873
BTC-26JUN26-60000-C,60000.0,1782460800000,call,115800.49,0.4938,57.14,0.493,0.4945,8.7,0.0,"{'delta': 0.94948, 'gamma': 0.0, 'vega': 98.55631, 'theta': -11.51706, 'rho': 353.44311}",2025-10-24T23:18:23.202993
BTC-26JUN26-60000-P,60000.0,1782460800000,put,115800.49,0.0119,57.14,0.0115,0.0125,343.9,3.2,"{'delta': -0.05052, 'gamma': 0.0, 'vega': 98.55631, 'theta': -11.51706, 'rho': -48.45415}",2025-10-24T23:18:23.491123
BTC-26JUN26-70000-C,70000.0,1782460800000,call,115799.53,0.4168,53.84,0.416,0.4175,7.6,0.0,"{'delta': 0.9135, 'gamma': 0.0, 'vega': 149.41616, 'theta': -16.45218, 'rho': 385.29526}",2025-10-24T23:18:23.780720
BTC-26JUN26-70000-P,70000.0,1782460800000,put,115801.17,0.0213,53.84,0.0205,0.022,273.8,0.0,"{'delta': -0.08649, 'gamma': 0.0, 'vega': 149.41163, 'theta': -16.45167, 'rho': -83.58086}",2025-10-24T23:18:24.063944
BTC-26JUN26-80000-C,80000.0,1782460800000,call,115801.17,0.3448,51.22,0.344,0.3455,3.7,0.0,"{'delta': 0.86256, 'gamma': 0.0, 'vega': 208.31063, 'theta': -21.81949, 'rho': 401.59576}",2025-10-24T23:18:24.358723
BTC-26JUN26-80000-P,80000.0,1782460800000,put,115801.17,0.0357,51.22,0.035,0.0365,670.9,21.5,"{'delta': -0.13744, 'gamma': 0.0, 'vega': 208.31063, 'theta': -21.81949, 'rho': -134.26726}",2025-10-24T23:18:24.646099
BTC-26JUN26-85000-C,85000.0,1782460800000,call,115801.61,0.3113,50.17,0.31,0.312,1.0,0.0,"{'delta': 0.83107, 'gamma': 1e-05, 'vega': 238.86374, 'theta': -24.50807, 'rho': 403.14998}",2025-10-24T23:18:24.931692
BTC-26JUN26-85000-P,85000.0,1782460800000,put,115801.61,0.0453,50.17,0.0445,0.046,509.9,7.6,"{'delta': -0.16893, 'gamma': 1e-05, 'vega': 238.86374, 'theta': -24.50807, 'rho': -166.20448}",2025-10-24T23:18:25.214163
BTC-26JUN26-90000-C,90000.0,1782460800000,call,115801.61,0.2795,49.19,0.2785,0.2805,11.5,0.0,"{'delta': 0.79599, 'gamma': 1e-05, 'vega': 268.50592, 'theta': -27.01306, 'rho': 400.59077}",2025-10-24T23:18:25.500818
BTC-26JUN26-90000-P,90000.0,1782460800000,put,115801.61,0.0567,49.19,0.056,0.0575,275.6,22.1,"{'delta': -0.20401, 'gamma': 1e-05, 'vega': 268.50592, 'theta': -27.01306, 'rho': -202.25512}",2025-10-24T23:18:25.787347
BTC-26JUN26-95000-C,95000.0,1782460800000,call,115801.07,0.2501,48.46,0.249,0.251,13.4,0.0,"{'delta': 0.75726, 'gamma': 1e-05, 'vega': 296.45012, 'theta': -29.37938, 'rho': 393.42452}",2025-10-24T23:18:26.082089
BTC-26JUN26-95000-P,95000.0,1782460800000,put,115801.07,0.0704,48.46,0.0695,0.0715,185.0,0.1,"{'delta': -0.24274, 'gamma': 1e-05, 'vega': 296.45012, 'theta': -29.37938, 'rho': -242.91281}",2025-10-24T23:18:26.370577
BTC-26JUN26-100000-C,100000.0,1782460800000,call,115801.07,0.2228,47.86,0.222,0.2235,33.5,0.0,"{'delta': 0.7158, 'gamma': 1e-05, 'vega': 321.33254, 'theta': -31.44822, 'rho': 382.42417}",2025-10-24T23:18:26.650452
BTC-26JUN26-100000-P,100000.0,1782460800000,put,115802.66,0.0863,47.86,0.0855,0.087,878.8,4.6,"{'delta': -0.28419, 'gamma': 1e-05, 'vega': 321.33049, 'theta': -31.44798, 'rho': -287.39522}",2025-10-24T23:18:26.933006
BTC-26JUN26-105000-C,105000.0,1782460800000,call,115801.09,0.198,47.44,0.197,0.199,39.7,13.8,"{'delta': 0.67231, 'gamma': 1e-05, 'vega': 342.25491, 'theta': -33.20593, 'rho': 367.93706}",2025-10-24T23:18:27.216060
BTC-26JUN26-105000-P,105000.0,1782460800000,put,115802.66,0.1047,47.44,0.1035,0.1055,310.0,0.1,"{'delta': -0.32767, 'gamma': 1e-05, 'vega': 342.25421, 'theta': -33.20586, 'rho': -335.37337}",2025-10-24T23:18:27.497784
BTC-26JUN26-110000-C,110000.0,1782460800000,call,115801.09,0.1751,47.02,0.1745,0.176,94.1,10.0,"{'delta': 0.62777, 'gamma': 1e-05, 'vega': 358.53535, 'theta': -34.47807, 'rho': 351.11006}",2025-10-24T23:18:27.791521
BTC-26JUN26-110000-P,110000.0,1782460800000,put,115802.97,0.125,47.02,0.124,0.126,845.2,0.0,"{'delta': -0.37221, 'gamma': 1e-05, 'vega': 358.53625, 'theta': -34.4781, 'rho': -385.68905}",2025-10-24T23:18:28.073326
BTC-26JUN26-115000-C,115000.0,1782460800000,call,115802.97,0.1546,46.72,0.1535,0.1555,885.3,0.3,"{'delta': 0.58292, 'gamma': 1e-05, 'vega': 369.90659, 'theta': -35.34254, 'rho': 332.25664}",2025-10-24T23:18:28.355151
BTC-26JUN26-115000-P,115000.0,1782460800000,put,115802.97,0.1477,46.72,0.1465,0.1485,116.6,0.0,"{'delta': -0.41708, 'gamma': 1e-05, 'vega': 369.90659, 'theta': -35.34254, 'rho': -438.04644}",2025-10-24T23:18:28.643136
BTC-26JUN26-120000-C,120000.0,1782460800000,call,115805.15,0.1364,46.56,0.1355,0.1365,787.4,0.0,"{'delta': 0.53869, 'gamma': 1e-05, 'vega': 376.33186, 'theta': -35.83197, 'rho': 312.0672}",2025-10-24T23:18:28.923694
BTC-26JUN26-120000-P,120000.0,1782460800000,put,115805.15,0.1726,46.56,0.1715,0.1735,196.4,0.0,"{'delta': -0.46131, 'gamma': 1e-05, 'vega': 376.33186, 'theta': -35.83197, 'rho': -491.72732}",2025-10-24T23:18:29.220657
